,Comments,Comment ID,Reply Count,Like Count,Updated At,Viewer Rating
79,<3,Ugzd9H5bChk2l38ClmR4AaABAg,0,0,2017-08-18T17:28:33Z,none
80,"Okay so I once threatened a trans girl to use her deadname if she wouldn't respect my identity. I knew it was bad, I just didn't what else to do because she was using my deadname all the time and it just hurts so much (because I'm NB and she's binary so she had troubles accepting it). I still feel like crap for doing that tho. It was like 6 months ago.",Ugw7828RiXRnyiRStdp4AaABAg,0,0,2017-08-18T00:06:22Z,none
81,"I was about to complain about ads. Then I remembered 

This is a chase video. I'm happy to get any ads if it means that he's getting ad revenue finallt",UgzII_KSbFSDSwwZDXR4AaABAg,0,0,2017-08-16T21:28:25Z,none
82,I am nonbinary and my mom says she is fine with it but she wont call me my name and she wont call me my pronouns...,UgyqenATW7535tJh32t4AaABAg,0,1,2017-08-15T04:23:52Z,none
83,"In my experience people found it harder to adjust to different pronouns than to a new name, even after my friends had gotten used to my new name and never messed that up they'd still get the pronouns wrong sometimes, I think that might be because they were thinking more about the name whereas pronouns are just automatic, we don't really think about them before we say them usually. 
It sucks when someone uses the wrong pronouns, but if I know they're trying and just made a mistake I don't mind nearly as much, especially if they correct themselves. 
Also I totally agree on not making a big deal of apologising, a quick sorry is good, but I'd rather no apology that a massive declaration about it. What I really hate is when someone goes into a whole speech about how difficult it is for them because they've known me for years as she and it's so hard and all that... I understand that it's hard, I'm not expecting anyone to be perfect straight away, just please try, and don't try to make me feel guilty for putting you to sooo much trouble if I correct you.",UgzcU1DhahTVOhB2orN4AaABAg,0,0,2017-08-13T18:33:40Z,none
84,"What do you do when you've sat one of your parents down multiple times crying telling them that it hurts you every time they misgender you but the only real response you've gotten from them is ""I just don't like people telling me what to say""... and what do you do when someone who you'll have to associate with your whole life has said that they refuse to call you the correct name and pronouns?",Ugw8cPMm3JoGNK4uzIx4AaABAg,0,0,2017-08-13T14:20:23Z,none
85,I am FTM it's hard for my husband and my mom to call me He now or by my name my mom will call me Owen online .,Ugy9VH1Vi_ViIqZboy54AaABAg,0,1,2017-08-13T01:50:27Z,none
86,Love your channel Chase!,Ugz5XmVpSfpX7sieog94AaABAg,0,0,2017-08-12T09:33:22Z,none
87,"I remember going to a rally for my church youth group, and when we got back, my sponsor commended and thanked me for being so insistent and good about reminding/informing people on how to refer to me when it came to pronouns. At the rallies, you're split up into family groups, and the groups will be mixes of all the chapters. My sponsor was put in a group with a young trans boy, and any time they used ""she"" or ""her,"" the kid would just look annoyed. He didn't actually say ""please refer to me as male,"" he just expected everyone to know. Please, PLEASE don't do this. Don't expect people to know right away how to treat you. It's like expecting a doctor to know you're allergic to a certain medicine without telling them (okay maybe not that extreme, but you get it). Even if you're shy and don't feel comfortable speaking out like this, please don't be mad at people for making this mistake. They don't know they're making the mistake. I promise you, most of the time, they're not trying to hurt you and don't want to hurt you. It's impossible to fix a problem you don't know you have.",UgzYiA5O_NdmB2Mpirh4AaABAg,0,0,2017-08-11T03:37:45Z,none
88,Chase!! I thank you so much for explaining all of this. I'm trying to get my mom to watch this,UgwFnyxzjBvX-xS42h94AaABAg,0,0,2017-08-10T16:00:10Z,none
89,Thank you so much for making this series.  My son is FTM and it's been hard to explain to family and friends.  I have been referring them to this video series.,Ugw--X2WbX2Fz5C8RJR4AaABAg,0,0,2017-08-09T18:14:55Z,none
90,Chase your sound is scratchy,Ugxy0MRp0auzSZxmHDp4AaABAg,0,0,2017-08-09T18:13:47Z,none
91,"so glad to see this is still monetized, this ridiculousness has gotten to the point where i deliberately click on all of your ads to try to even out the situation",Ugw2wPmsbX2HlzIVcP94AaABAg,0,0,2017-08-09T08:11:26Z,none
92,"I love Zuzia's little ""cameo"" :)",UgyNpCql81zFzeiEERZ4AaABAg,0,1,2017-08-08T19:01:03Z,none
93,"There are people Out there who do not think that using incorrect pronouns is a form of bullying or disrespect. They do not see any correlation with wrong pronouns and a transgender person's sense of safety, and happiness. They do not believe it has a negative impact on their mental health, or that it impacts their risk of Suicide and self harm. Chase can you one day do a survey of transgender people and their experience with pronouns, to collect qualitative evidence of this?",Ugzl8sf6C-LmVkjMr-t4AaABAg,0,0,2017-08-08T17:07:30Z,none
94,"I'm happy chase explicitly talked about non binary people here, but im just wondering if I ever come out this series would be good to send them to make them understand what it is?",UgyJA2ZfOdo-vB1LWyh4AaABAg,0,1,2017-08-08T17:01:38Z,none
95,Basicly you are promoting grammaticaly false speech. You can't force me to use words that are not part of my language.,UgyTfq27l_2qYkaQGa14AaABAg,8,0,2017-08-08T10:18:33Z,none
96,"I'm honestly very happy that you're pushing for a more understanding approach to being accidentally misgendered. I am a cis woman and have a friend that I have known since I was about 9-10 years old, and they used to go by he/him pronouns but recently told me that they identify as nonbinary. While my perception changed about them, as in I did not see them fall under the binary, it took some time to decondition myself from using the wrong pronouns and learning to use they/them. I think it's a matter of the mind most of the time. It's really reconditioning yourself to use the proper words. Your tip actually helped me out. I think you mentioned it in the Your So Brave podcast some episodes ago, and honestly I haven't made the mistake of misgendering them since then.
Also, I found that the best way to find out how to handle accidentally misgendering someone is by doing what you said: apologizing real quick on the spot and correct yourself, but I also think one should talk to the person on the side later and have a conversation on how they prefer you handle it. Communication goes a long way.",UgwIMjblCw84qP6n-eZ4AaABAg,1,0,2017-08-08T05:12:34Z,none
97,BTW IS ZUZIA POLISH :D,Ugxjwr46rXX1AVJxAoh4AaABAg,0,0,2017-08-08T02:26:46Z,none
98,Thank you so much for making these videos,Ugx1IrWu6Aal0J7N6C14AaABAg,0,0,2017-08-08T00:58:35Z,none
99,Thank you SO much for including links to explain why they/them/their is grammatically correct. I am SO tired of people hiding their bigotry behind grammar.,UgwzYsbRP0tevHVxj-Z4AaABAg,0,1,2017-08-07T21:27:22Z,none
100,6 years 8 months since i came out and my father calls me dead name and female,Ugz76ri4SDPi9CH53Gx4AaABAg,0,2,2017-08-07T14:32:25Z,none
101,"Another thing on disrespecting people's pronouns when you're mad at them: It makes it seem like a privilege to have the correct pronouns used. Like i'm good with you right now so i'll call you by what you want. But now i'm mad at you so you don't deserve the right pronouns. It also can make the person who is trans afraid to fight back because they know that if they say something against you, you'll hurt them emotionally by using the other pronouns/birth name. So if you're hurting them they won't say anything so that they don't get hurt more. This can be really damaging to their mental state.",Ugz3SgcjzRKHZqb5CNB4AaABAg,0,0,2017-08-07T05:10:40Z,none
